IntentIndex,Category,Intent,Intent ID,Brand,Lang,TextLength,Text,TextSegmented
2,bet/sportsbook,ยอดเงินบัญชีกีฬาติดลบ,bet/sportsbook/ยอดเงินบัญชีกีฬาติดลบ,fun88,th,32,ผมเพิ่งเติมเงิน ทำไมยอดเงินติดลบ,ผม เพิ่ง เติม เงิน ทำไม ยอด เงิน ติด ลบ 
3,bet/sportsbook,ยอดเงินบัญชีกีฬาติดลบ,bet/sportsbook/ยอดเงินบัญชีกีฬาติดลบ,fun88,th,10,ติดลบได้ไง,ติด ลบ ได้ ไง 
4,bet/sportsbook,ยอดเงินบัญชีกีฬาติดลบ,bet/sportsbook/ยอดเงินบัญชีกีฬาติดลบ,fun88,th,24,เงินผมหายไปไหน ทำไมติดลบ,เงิน ผม หาย ไป ไหน ทำไม ติด ลบ 
5,bet/sportsbook,ยอดเงินบัญชีกีฬาติดลบ,bet/sportsbook/ยอดเงินบัญชีกีฬาติดลบ,fun88,th,28,ผมเข้ามาแล้วยอดมันติดลบได้ไง,ผม เข้า มา แล้ว ยอด มัน ติด ลบ ได้ ไง 
6,bet/sportsbook,ยอดเงินบัญชีกีฬาติดลบ,bet/sportsbook/ยอดเงินบัญชีกีฬาติดลบ,fun88,th,24,เงินกุหายไปไหน ทำไมติดลบ,เงิน กุ หาย ไป ไหน ทำไม ติด ลบ 
7,bet/sportsbook,ยอดเงินบัญชีกีฬาติดลบ,bet/sportsbook/ยอดเงินบัญชีกีฬาติดลบ,fun88,th,41,รีบแก้ไขเลยครับ ทำไมยอดเงินผมถึงติดลบครับ,รีบ แก้ ไข เลย ครับ ทำไม ยอด เงิน ผม ถึง ติด ลบ ครับ 
8,bet/sportsbook,ยอดเงินบัญชีกีฬาติดลบ,bet/sportsbook/ยอดเงินบัญชีกีฬาติดลบ,fun88,th,44,ระบบเป็นอะไรหรือเปล่าครับ ทำไมยอดเงินผมติดลบ,ระบบ เป็น อะไร หรือ เปล่า ครับ ทำไม ยอด เงิน ผม ติด ลบ 
1,bet/sportsbook,ยอดเงินบัญชีกีฬาไม่ถูกต้อง,bet/sportsbook/ยอดเงินบัญชีกีฬาไม่ถูกต้อง,fun88,th,20,ทำไมผมกดเดิมพันไมได้,ทำไม ผม กด เดิม พัน ไม ได้ 
2,bet/sportsbook,ยอดเงินบัญชีกีฬาไม่ถูกต้อง,bet/sportsbook/ยอดเงินบัญชีกีฬาไม่ถูกต้อง,fun88,th,45,ทำไมมันบอกว่ายอดเงินผมไม่พอ ผมเพิ่งเติมเงินนะ,ทำไม มัน บอก ว่าย อด เงิน ผม ไม่ พอ ผม เพิ่ง เติม เงิน นะ 
3,bet/sportsbook,ยอดเงินบัญชีกีฬาไม่ถูกต้อง,bet/sportsbook/ยอดเงินบัญชีกีฬาไม่ถูกต้อง,fun88,th,10,กดแทงไมได้,กด แทง ไม ได้ 
4,bet/sportsbook,ยอดเงินบัญชีกีฬาไม่ถูกต้อง,bet/sportsbook/ยอดเงินบัญชีกีฬาไม่ถูกต้อง,fun88,th,21,แทงยังไง ทำไมแทงไมได้,แทง ยังไง ทำไม แทง ไม ได้ 
5,bet/sportsbook,ยอดเงินบัญชีกีฬาไม่ถูกต้อง,bet/sportsbook/ยอดเงินบัญชีกีฬาไม่ถูกต้อง,fun88,th,20,ทำไมขึ้นว่าเงินไม่พอ,ทำไม ขึ้น ว่า เงิน ไม่ พอ 
6,bet/sportsbook,ยอดเงินบัญชีกีฬาไม่ถูกต้อง,bet/sportsbook/ยอดเงินบัญชีกีฬาไม่ถูกต้อง,fun88,th,30,ระบบมีปัญหาหรอ ทำไมแทงบอลไมได้,ระบบ มี ปัญหา หรอ ทำไม แทง บอล ไม ได้ 
7,bet/sportsbook,ยอดเงินบัญชีกีฬาไม่ถูกต้อง,bet/sportsbook/ยอดเงินบัญชีกีฬาไม่ถูกต้อง,fun88,th,26,ย้ายเงินยังไง ทำไมแทงไมได้,ย้าย เงิน ยังไง ทำไม แทง ไม ได้ 
8,bet/sportsbook,ยอดเงินบัญชีกีฬาไม่ถูกต้อง,bet/sportsbook/ยอดเงินบัญชีกีฬาไม่ถูกต้อง,fun88,th,33,กดแล้วขึ้นว่าไม่ให้แทง เพราะอะไรง,กด แล้ว ขึ้น ว่า ไม่ ให้ แทง เพราะ อะไร ง
1,bet/sportsbook,ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,bet/sportsbook/ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,fun88,th,26,เดิมพันบอลขั้นต่ำเท่าไรคับ,เดิม พัน บอล ขั้น ต่ำ เท่าไร ครับ 
2,bet/sportsbook,ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,bet/sportsbook/ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,fun88,th,19,แทงบาสขั้นต่ำเท่าไร,แทง บา ส ขั้น ต่ำ เท่าไร 
3,bet/sportsbook,ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,bet/sportsbook/ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,fun88,th,20,แทงกีฬาขั้นต่ำเท่าไร,แทง กีฬา ขั้น ต่ำ เท่าไร 
4,bet/sportsbook,ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,bet/sportsbook/ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,fun88,th,10,ขั้นต่ำบอล,ขั้น ต่ำ บอล 
5,bet/sportsbook,ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,bet/sportsbook/ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,fun88,th,10,บอลขั้นต่ำ,บอล ขั้น ต่ำ 
6,bet/sportsbook,ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,bet/sportsbook/ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,fun88,th,22,แทงบอลขั้นต่ำเท่าไรคับ,แทง บอล ขั้น ต่ำ เท่าไร ครับ 
7,bet/sportsbook,ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,bet/sportsbook/ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,fun88,th,17,แทงบอล10บาทได้ไหม,แทง บอล 10 บาท ได้ ไหม 
8,bet/sportsbook,ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,bet/sportsbook/ยอดเดิมพันขั้นต่ำและสูงสุดของกีฬา,fun88,th,32,อยากแทงบอลเว็บคุณขั้นต่ำเท่าไหร่,อยาก แทง บอล เว็บ คุณ ขั้น ต่ำ เท่าไหร่ 
