Brand,Lang,Intent Type,Category,Intent,Weight,Answer,Training Data,English,Answer Key
betway,cn,user,Payment/Deposit/Unionpay,无法进行云闪付支付存款,1,"不好意思，倘若您无法顺利完成支付，劳烦您将用户名提供至人工客服为您更换支付端口的！一旦更换成功后，请您清除浏览器缓存再尝试使用哦~
 
【小帮手提示】一般是支付端口网络不稳定所导致二维码无法显示，或是支付达到了限额导致无法继续支付的！
 
或者您也可以使用其他的存款方式哦~~点击这里查看：<intentlink>必威存款方式</intentlink>","云闪付充值不了
云闪付付款不了
云闪付老是充值不了，你改换一个收款公司
云闪付商户更新一下
云闪付客户侧超支有限怎么搞
云闪付显示交易超额
云闪付限额了
云闪付出现支付侧超限
云闪付打开是乱码，维护一下
云闪付扫码支付今天总共就村存了一次？就超出限制了？
云闪付怎么充值不了
云闪付怎么付不了？
我云闪付打不开支付二维码
云闪付怎么不能充值
云闪付限额
云闪付提示超过了当天额度
为什么云闪付用不了
为什么云闪付存款不了？",Union Pay Deposit not working,betway.cn.Payment/Deposit/Unionpay
betway,cn,user,Payment/Deposit/Jingdong,京东钱包存款,1," 
您可以根据以下步骤操作：
 
1.点击【京东钱包】充值方式，然后请填写您要充值的金额，再点击""【提交】""。
 
2.使用手机 京东 APP 扫描二维码。必须在5 分钟之内完成支付，否则二维码将失效无法进行支付。
 
3. 扫描二维码后，京东 APP 将会显示付款信息点击【立即付款】继续付款过程。
 
4. 输入确认支付密码再点击“【完成】”即可。
 
一旦支付过程完成，京东 APP 将显示一个通知页面以确认支付成功
 
【温馨提醒】：京东扫码也支持（微信）和（支付宝）扫码进行存款 ，建议使用特殊金额进行存款，以便系统更快的确认金额并处理到账。","如何用京东支付存款
京东支付怎么操作
京东钱包怎么存款
京东存款一般多久到账？
京东钱包存款怎么操作
京东怎么存款
京东怎么存不会用
请教一下，你们的京东支付是怎么搞的？
可以告知一下京东存款的具体流程吗
我想用京东存款，需要怎么操作？？
你们这个京东存款方式是怎样的，不太懂怎么使用
第一次用，不懂结果一直不成功，可以教我怎么使用这个京东存款吗
京东怎么用
用京东钱包怎么充值？
京东支付
京东钱包",Jingdong Deposit,betway.cn.Payment/Deposit/Jingdong
betway,cn,user,Payment/Deposit/Jingdong,无法进行京东支付存款,1,"不好意思，倘若您无法顺利完成支付，劳烦您将用户名提供至人工客服为您更换支付端口的！一旦更换成功后，请您清除浏览器缓存再尝试使用哦~
 
【小帮手提示】一般是支付端口网络不稳定所导致二维码无法显示，或是支付达到了限额导致无法继续支付的！
 
或者您也可以使用其他的存款方式哦~~点击这里查看: <intentlink>必威存款方式</intentlink>","京东支付失败
我京东支付一直失败
京东支付怎么都没办法成功存款
京东显示限额，不能存了
京东扫码存不了
帮我换京东的支付通道吧
京东又显示限额了，帮我重置
试了好多次，京东存款都不成功，怎么回事
京东显示404
京东充值怎么没有二维码了
我用不了京东钱包
京东的在线支付怎么用不了
京东无法使用",Jingdong Deposit not working,betway.cn.Payment/Deposit/Jingdong
betway,cn,user,Payment/Deposit/Online-Alipay,在线支付宝存款,1,"【在线支付宝】
 
您需要根据以下操作步骤哦~：
 
1. 点击存款方式内的【在线支付宝】选项
 
2. 输入要进行充值的金额
 
3. 选择存款后到账的账户钱包
 
4. 点击【提交】后，弹出支付二维码
 
5. 打开您的支付宝APP扫描该二维码
 
6. 再次输入正确的【支付金额】确认支付
 
7. 完成了以上步骤，一般都是即时到账","支付宝怎么扫码存款？
支付宝扫码
不是有个支付宝扫码吗？
可以支付宝扫码吗？
支付宝扫码也可以吗
可以支付宝扫码存款吗
支付宝扫码能入款吗
有支付宝扫码吗
不能支付宝扫码吗？
哎就不能简单一点吗支付宝扫码付款这样多好啊
支付宝扫码可以存款不
账户如何用支付宝扫码充值
有没有支付宝扫码支付
在线支付宝",Online Alipay Deposit,betway.cn.Payment/Deposit/Online-Alipay
betway,cn,user,Payment/Deposit/Online-Alipay,无法使用在线支付宝存款,1,"不好意思，倘若您无法顺利完成支付，劳烦您将用户名提供至人工客服为您更换支付端口的！一旦更换成功后，请您清除浏览器缓存再尝试使用哦~  
 
【小帮手提示】一般是支付端口网络不稳定所导致二维码无法显示，或是支付达到了限额导致无法继续支付的！  
 
或者您也可以使用其他的存款方式哦~~点击这里查看: <intentlink>必威存款方式<intentlink>","支付宝扫码又提示商户异常
支付宝扫码后显示商户异常
支付宝扫码支付怎么不行
支付宝扫码一直是错误。
9点半用支付宝扫码支付一次显示商家异常，你们客服说过会再用，刚用又是一样，存款不不了
在线支付宝扫码付款老是提示商户收款存在异常啊，麻烦处理下
你们的支付宝扫码不能用
为啥支付宝扫码付不了款
支付宝扫码一直都不行
从昨晚到现在一直无法完成支付宝扫码支付，过十分钟换又是显示商户异常支付宝拒绝
支付宝扫码也支付不了
支付宝扫码怎么打不开？
为什么支付宝扫码支付商户存在异常啊
支付宝扫码付款说收款用户异常什么情况",Online Alipay Deposit not working,betway.cn.Payment/Deposit/Online-Alipay
betway,cn,user,Payment/Deposit/Others,Astro卡存款,1," 这是ASTROPAY充值卡官网 https://www.astropaycard.com/或者您也可以在淘宝网站进行购买的。
 
1. 【AstroPay充值卡】需要购买【美金/人民币】面值卡。
 
2. 获得AstroPay卡号，安全码，有效日期后可以登陆必威账户填写正确的资料提交存款。
 
3. AstroPay充值卡是即时到账。
 
*单笔存款最低 100元人民币约 16 美金；
*依美元单位计算，兑换汇率将自动更新数额。
*本存款方式支持美元或人民币
  
您可以参考：<intentlink>必威网站存款金额限制</intentlink>","怎么用Astro卡存款
Astro卡怎么用
哪里可以买astro充值卡？
你们这个astropay卡充值卡是要通过客服购买吗
Astro卡只能买美元面值的吗
在淘宝可以买Astropay卡吗
Astropay卡存款一般多久到账？
我在淘宝购买了astropay存款卡，怎么进行充值？
AstroPay充值卡存款方式是怎么使用的?
那个astro卡，你们有没得
问下astro卡怎么买
Astro卡",Astro Card Deposit,betway.cn.Payment/Deposit/Others
betway,cn,user,Payment/Deposit/Others,Astro卡无法使用,1,"首先您需要检查所输入的卡信息是否正确呢？请您再次到存款页面操作，并确保所填写的卡信息正确无误！   
 
倘若还是无法使用，请您将网站错误讯息，您的卡信息截图（遮盖卡密）发送至人工客服为您查询哦~      
 
或者您也可以使用其他的存款方式哦，请参考：<intentlink>必威存款方式</intentlink>","Astro卡不能使用
AstroPay卡失败了
Astro卡失败
怎么astro卡存款没有到账？
用astro卡存不是秒到账的吗，怎么我的被拒绝了
我都输入对了，为什么astro卡还是拒绝？
Astro卡充值怎么失败了？
我的A卡充值怎么还没有到？
A卡存款不是马上到账的吗？怎么我提交了10分钟也不见有动静？
怎么这个astro卡存款一直拒绝，是不是有问题不能用了？
Astro卡存款提交显示错误怎么办
AstroPay充值卡被拒绝",Astro Card Deposit not working,betway.cn.Payment/Deposit/Others
betway,cn,user,Payment/Deposit/Others,请问支持信用卡充值吗？,1,"您好，目前只有部分在线支付支付平台是可以支持使用信用卡存款，可是我们不建议您使用信用卡存款！
 
主要是如果遇到掉单问题，信用卡查询账单会比较烦琐以及退款时间会比较长哦~","可以信用卡冲值
请问你们平台充值是不是不可以用信用卡充值
请问，用信用卡能存款吗
能用信用卡吗
你好，必威不能用信用卡充值吗
你好，有支持信用卡支付的充值方法吗？
信用卡能不能充值
不支持信用卡么
信用卡怎么充值
你们存款可以用信用卡存款吗
信用卡如何存款？
你们支持信用卡？
信用卡哪里支付？
有平台是不支持信用卡吗？
哪里可以用信用卡？
信用卡？
在线可以信用卡？
如果我要使用信用卡存款，是要通过什么方式使用呢
哪个方式支持信用卡存款呢
本银/支付宝存款可以信用卡
本银可以信用卡
可以用信用卡转账到你们的账户吗
除了支付宝，网银，可以用信用卡转账存款吗
你们支持信用卡转账存款吗
信用卡能付款吗
信用卡存款支持么",Credit Card Deposit supported?,betway.cn.Payment/Deposit/Others
betway,cn,user,Payment/Deposit/Others,请问支持自动柜员机存款吗？,1,"ATM(自动柜员机)以及卡转账一般是需要24小时后才能到账，网银转账一般转账两个选项，快速到账是即时到账的，一般转账是两个工作日到账的。具体您可以咨询银行方面。
 
如果您已经透过自动柜员机完成存款，请提供相关存款明细给人工客服协助查询~~~
 
还是您想要了解其他的<intentlink>必威存款方式</intentlink> ？","存款机存现金可以吗
自动存款机能充值吗
我存款可以直接在自动存款机存吗
我问的是直接去自动存款机存款可以吗
可以用自动柜员机存款吗
我用ATM存款了，什么时候到账
如果我用ATM存款可以吗
去银行通过自动柜员机存款可以到账吗
刚刚去银行atm机存款入你们的账户了，什么时候可以到账
通过银行自动柜员机存的款，能到账吗
我用ATM存款至你们的账户了，可以到账吗
你们这里支持ATM，自动柜员机存款吗
除了支付宝，银行转账，如果我去银行机转账存款可以吗
银行ATM转账存款，一般会要多久到账？",ATM Deposit supported?,betway.cn.Payment/Deposit/Others
betway,cn,user,FundTransfer,免费旋转的金额无法转出？,1,"您好，在转出老虎机免费旋转金额前，您需要激活您的老虎机钱包哦~
 
如果您之前是没有激活老虎机钱包的话，您需要转账1元至您老虎机钱包激活后方可看见免费旋转的金额
 
免费旋转赢得的金额是可以提款，但是提交提款也是要达到我们的最低限制200元的
 
您可能也想知道
 
<intentlink>如何进行转账</intentlink>
 
<intentlink>无法进行转账</intentlink>","免费旋转的筹码赚的钱是不能转出的吗？
刚才送了20次免费旋转赢的奖金可以转出来吗
游戏不朽情缘我赢了怎么转不出来
我在免费旋转赢得钱怎么转出来啊
老虎机免费转赢的钱怎么没有显示
我在不朽情缘赢的钱要怎么转出来
在不朽情缘赢的钱怎么不显示？
免费旋转的钱转不出来，根本没有显示
免费旋转盈利可以提款吗
免费旋转到的金额怎么转账到主账户？",Freespin money can't take out,betway.cn.FundTransfer
